,2019-06-08-00-00,2019-06-08-01-00,2019-06-08-02-00,2019-06-08-03-00,2019-06-08-04-00,2019-06-08-05-00,2019-06-08-06-00,2019-06-08-07-00,2019-06-08-08-00,2019-06-08-09-00,2019-06-08-10-00,2019-06-08-11-00,2019-06-08-12-00,2019-06-08-13-00,2019-06-08-14-00,2019-06-08-15-00,2019-06-08-16-00,2019-06-08-17-00,2019-06-08-18-00,2019-06-08-19-00,2019-06-08-20-00,2019-06-08-21-00,2019-06-08-22-00
1,0.22573546998325758,0.26835260115606935,0.28257524761996344,0.27947306128750066,0.24228891889085055,0.21832911914959494,0.21611105268692818,0.21336149986796937,0.20330943782676655,0.18704769954043632,0.16759424551086843,0.15206070525219462,0.15395189003436427,0.16053560918187168,0.16467391304347825,0.1730324074074074,0.16649497179298503,0.17454892697391566,0.16223712743960866,0.16111111111111112,0.1633473952712646,0.17949762389680923,0.1838471133285816
2,0.14723750298971539,0.13501926782273604,0.13491681892489663,0.13286677301497452,0.13329525392044864,0.13973889261571804,0.13318960984330633,0.13651967256403486,0.13361720476472808,0.13316781997781416,0.13897931324162555,0.15766503000545554,0.1510554737358861,0.14444771434176967,0.14273715415019764,0.12943672839506173,0.12097130242825607,0.126602000301553,0.13439911241111505,0.1396329365079365,0.14156774256842933,0.15170853134193257,0.14344262295081966
3,0.03582874910308539,0.036608863198458574,0.031926146744879313,0.027067359645963053,0.028040294942361616,0.03111615666443057,0.02860447996634767,0.032954845524161606,0.032447582601196574,0.027151233426654695,0.027354825160138613,0.024500322372662798,0.028227785959744723,0.02766333137139494,0.02806324110671937,0.028645833333333332,0.03012018641157714,0.02950193496507011,0.029703968934389025,0.03318452380952381,0.04566859609535956,0.04942294636795655,0.04935851746258019
4,0.3775651757952643,0.3716763005780347,0.37046831426098664,0.39844594246899606,0.43664970401910896,0.4369678517983384,0.4448417288884215,0.44679165566411405,0.4784670942704684,0.5155036712270878,0.5147537540690958,0.4866835292367207,0.48370152184585175,0.48440258975868156,0.48809288537549406,0.49247685185185186,0.5173902379200392,0.53198974719807,0.5337636794593776,0.525,0.5198665751005592,0.48024439918533607,0.47353884533143265
5,0.21143267160966275,0.18603082851637764,0.17770939513414752,0.16075747439921784,0.1584795928964586,0.1726095257753238,0.1759911662635398,0.1691048323210985,0.15097288848164717,0.13586181395594527,0.15005775490916728,0.17790011407032683,0.18188512518409425,0.18177359230920148,0.17524703557312252,0.17515432098765432,0.16335540838852097,0.1361511785696336,0.13868576327600987,0.13988095238095238,0.1283233591680565,0.13699932111337407,0.1454472558802566
6,0.0022004305190145897,0.0023121387283236996,0.0024040773151264546,0.0013893891833479134,0.0012462353307716274,0.0012384539965942516,0.0012619623514565149,0.0012674940586216003,0.0011857920551932302,0.0012677618720616977,0.001260107109104274,0.0011902990626394881,0.00117820324005891,0.0011771630370806356,0.0011857707509881424,0.001253858024691358,0.0016678930586215355,0.0012062119917575513,0.0012103484794997227,0.0011904761904761906,0.0012263317963308153,0.0021271780945915364,0.004365645046329294
